site_id,rma_date,rma_count,rolling_mean,rolling_std,deviation,pct_change,z_score,severity,region,site_type,country
ST-01520,2025-03-24,1,1.25,0.5000000000000069,-0.25,-19.841269841269842,-0.4999999999999931,Normal,EMEA,Cell Site,Poland
ST-01520,2025-07-21,1,1.25,0.5000000000000069,-0.25,-19.841269841269842,-0.4999999999999931,Normal,EMEA,Cell Site,Poland
ST-01520,2025-08-11,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Poland
ST-01520,2025-08-25,1,1.25,0.5000000000000069,-0.25,-19.841269841269842,-0.4999999999999931,Normal,EMEA,Cell Site,Poland
ST-01520,2025-09-01,1,1.25,0.5000000000000069,-0.25,-19.841269841269842,-0.4999999999999931,Normal,EMEA,Cell Site,Poland
ST-01520,2025-09-22,1,1.25,0.5000000000000069,-0.25,-19.841269841269842,-0.4999999999999931,Normal,EMEA,Cell Site,Poland
ST-01521,2023-02-06,2,1.3333333333333333,0.5773502691896348,0.6666666666666667,49.627791563275444,1.1547005383792335,Normal,AMER,Cell Site,USA
ST-01521,2023-02-13,2,1.3333333333333333,0.5773502691896348,0.6666666666666667,49.627791563275444,1.1547005383792335,Normal,AMER,Cell Site,USA
ST-01521,2023-03-06,3,1.6666666666666667,0.5773502691896351,1.3333333333333333,79.52286282306163,2.3094010767584656,High,AMER,Cell Site,USA
ST-01521,2023-06-26,1,2.3333333333333335,0.5773502691896356,-1.3333333333333335,-56.899004267425326,-2.309401076758464,Normal,AMER,Cell Site,USA
ST-01521,2023-07-03,2,2.0,0.8164965809277306,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2023-07-17,1,2.0,0.8164965809277306,-1.0,-49.75124378109454,-1.2247448713915823,Normal,AMER,Cell Site,USA
ST-01521,2023-09-04,1,1.75,0.9574271077563419,-0.75,-42.61363636363637,-0.7833494518006372,Normal,AMER,Cell Site,USA
ST-01521,2023-09-18,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Cell Site,USA
ST-01521,2024-01-08,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Cell Site,USA
ST-01521,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-07-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-08-05,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-09-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2025-07-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01521,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,USA
ST-01522,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-08-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2024-01-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2024-03-11,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Germany
ST-01522,2024-04-15,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Germany
ST-01522,2024-04-22,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Germany
ST-01522,2024-05-06,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Germany
ST-01522,2024-05-13,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Germany
ST-01522,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2024-09-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-03-31,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-05-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-07-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01522,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01523,2023-05-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-04-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-06-24,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-08-05,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01523,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,USA
ST-01524,2023-04-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2023-07-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2023-12-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-05-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01524,2025-08-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Netherlands
ST-01525,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-03-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-07-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2024-07-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-07-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-01525,2025-10-13,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Austria
ST-01526,2023-01-23,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Poland
ST-01526,2023-03-06,2,1.3333333333333333,0.577350269189635,0.6666666666666667,49.627791563275444,1.1547005383792333,Normal,EMEA,Cell Site,Poland
ST-01526,2023-11-13,1,1.6666666666666667,0.5773502691896352,-0.6666666666666667,-39.761431411530815,-1.1547005383792328,Normal,EMEA,Cell Site,Poland
ST-01526,2023-12-11,2,1.6666666666666667,0.5773502691896352,0.33333333333333326,19.880715705765404,0.5773502691896162,Normal,EMEA,Cell Site,Poland
ST-01526,2023-12-18,1,1.75,0.5000000000000073,-0.75,-42.61363636363637,-1.499999999999978,Normal,EMEA,Cell Site,Poland
ST-01526,2024-04-15,1,1.5,0.577350269189632,-0.5,-33.11258278145696,-0.8660254037844294,Normal,EMEA,Cell Site,Poland
ST-01526,2024-04-22,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Poland
ST-01526,2024-06-03,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Poland
ST-01526,2024-06-24,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Poland
ST-01526,2024-07-01,2,1.25,0.500000000000007,0.75,59.523809523809526,1.4999999999999791,Normal,EMEA,Cell Site,Poland
ST-01526,2024-07-08,1,1.5,0.577350269189632,-0.5,-33.11258278145696,-0.8660254037844294,Normal,EMEA,Cell Site,Poland
ST-01526,2024-11-04,1,1.5,0.577350269189632,-0.5,-33.11258278145696,-0.8660254037844294,Normal,EMEA,Cell Site,Poland
ST-01526,2024-11-18,1,1.5,0.577350269189632,-0.5,-33.11258278145696,-0.8660254037844294,Normal,EMEA,Cell Site,Poland
ST-01526,2025-03-31,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Poland
ST-01526,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01526,2025-06-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01526,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-07-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-11-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2023-12-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-01-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-07-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-01527,2025-05-12,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Poland
ST-01527,2025-07-07,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Poland
ST-01527,2025-09-29,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,EMEA,Cell Site,Poland
ST-01528,2023-01-02,1,1.3333333333333333,0.577350269189635,-0.33333333333333326,-24.81389578163771,-0.5773502691896164,Normal,AMER,Warehouse,USA
ST-01528,2023-01-16,1,1.3333333333333333,0.577350269189635,-0.33333333333333326,-24.81389578163771,-0.5773502691896164,Normal,AMER,Warehouse,USA
ST-01528,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2023-04-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2023-05-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2023-05-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2023-09-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-01-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-02-26,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-05-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-07-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-09-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2025-01-27,2,1.0,0.5,1.0,99.00990099009901,2.0,High,AMER,Warehouse,USA
ST-01528,2025-02-17,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Warehouse,USA
ST-01528,2025-03-24,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Warehouse,USA
ST-01528,2025-04-28,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Warehouse,USA
ST-01528,2025-05-26,1,1.25,0.500000000000007,-0.25,-19.841269841269842,-0.499999999999993,Normal,AMER,Warehouse,USA
ST-01528,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01528,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,USA
ST-01529,2023-01-16,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2023-04-17,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2023-06-12,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,Singapore
ST-01529,2023-06-26,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,APAC,Cell Site,Singapore
ST-01529,2023-09-04,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,APAC,Cell Site,Singapore
ST-01529,2023-09-18,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,APAC,Cell Site,Singapore
ST-01529,2023-10-02,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,APAC,Cell Site,Singapore
ST-01529,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-09-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-07-28,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01529,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01530,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-04-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2023-06-19,2,1.0,0.5,1.0,99.00990099009901,2.0,High,AMER,Warehouse,Chile
ST-01530,2023-07-24,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2023-10-23,2,1.25,0.5000000000000071,0.75,59.523809523809526,1.4999999999999787,Normal,AMER,Warehouse,Chile
ST-01530,2023-12-18,1,1.5,0.5773502691896321,-0.5,-33.11258278145696,-0.8660254037844292,Normal,AMER,Warehouse,Chile
ST-01530,2024-01-01,1,1.5,0.5773502691896321,-0.5,-33.11258278145696,-0.8660254037844292,Normal,AMER,Warehouse,Chile
ST-01530,2024-01-22,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2024-02-05,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2024-04-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2024-06-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2024-07-08,2,1.0,0.5,1.0,99.00990099009901,2.0,High,AMER,Warehouse,Chile
ST-01530,2024-08-05,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2024-09-02,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2024-09-23,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2024-12-02,1,1.25,0.5000000000000071,-0.25,-19.841269841269842,-0.4999999999999929,Normal,AMER,Warehouse,Chile
ST-01530,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01530,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Chile
ST-01531,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2023-02-13,3,1.0,0.5,2.0,198.01980198019803,4.0,Critical,AMER,Warehouse,Argentina
ST-01531,2023-04-03,1,1.6666666666666667,1.1547005383792561,-0.6666666666666667,-39.761431411530815,-0.5773502691896235,Normal,AMER,Warehouse,Argentina
ST-01531,2023-07-17,1,1.6666666666666667,1.1547005383792561,-0.6666666666666667,-39.761431411530815,-0.5773502691896235,Normal,AMER,Warehouse,Argentina
ST-01531,2023-09-18,1,1.5,1.0000000000000036,-0.5,-33.11258278145696,-0.4999999999999982,Normal,AMER,Warehouse,Argentina
ST-01531,2023-11-20,1,1.5,1.0000000000000036,-0.5,-33.11258278145696,-0.4999999999999982,Normal,AMER,Warehouse,Argentina
ST-01531,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2024-04-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2024-08-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2024-09-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-02-24,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01531,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Argentina
ST-01532,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany
ST-01532,2023-04-10,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Germany
ST-01532,2023-10-16,2,1.3333333333333333,0.5773502691896351,0.6666666666666667,49.627791563275444,1.154700538379233,Normal,EMEA,Cell Site,Germany
ST-01532,2023-10-30,1,1.6666666666666667,0.5773502691896351,-0.6666666666666667,-39.761431411530815,-1.154700538379233,Normal,EMEA,Cell Site,Germany
