rma_id,sku_id,site_id,reason_code,rma_date,under_warranty
RMA-0027603,SKU-04616,ST-01364,INTERMITTENT,2024-12-02,False
RMA-0027604,SKU-02640,ST-01418,RF_FAULT,2024-09-07,True
RMA-0027605,SKU-03186,ST-00443,OVERHEAT,2025-01-17,True
RMA-0027606,SKU-00881,ST-00220,INTERMITTENT,2024-04-29,False
RMA-0027607,SKU-02298,ST-00874,NO_POWER,2025-10-05,True
RMA-0027608,SKU-00807,ST-00670,FIRMWARE,2024-04-02,False
RMA-0027609,SKU-04587,ST-01980,OVERHEAT,2025-05-31,True
RMA-0027610,SKU-00972,ST-00182,FIRMWARE,2025-02-25,True
RMA-0027611,SKU-02910,ST-00835,INTERMITTENT,2023-07-30,True
RMA-0027612,SKU-01034,ST-01101,OTHER,2023-01-09,True
RMA-0027613,SKU-03961,ST-00857,FIRMWARE,2024-06-18,False
RMA-0027614,SKU-01020,ST-01204,NO_POWER,2023-06-18,False
RMA-0027615,SKU-04496,ST-01465,RF_FAULT,2024-02-22,True
RMA-0027616,SKU-00910,ST-00848,RF_FAULT,2024-10-13,True
RMA-0027617,SKU-02704,ST-00234,OTHER,2023-12-08,False
RMA-0027618,SKU-03603,ST-00194,DOA,2025-03-27,True
RMA-0027619,SKU-04793,ST-01812,OVERHEAT,2025-07-15,True
RMA-0027620,SKU-01397,ST-01605,INTERMITTENT,2023-03-29,False
RMA-0027621,SKU-04362,ST-01545,RF_FAULT,2024-12-01,False
RMA-0027622,SKU-01003,ST-01929,OTHER,2025-06-20,True
RMA-0027623,SKU-02033,ST-01719,RF_FAULT,2025-02-02,True
RMA-0027624,SKU-02441,ST-01544,OTHER,2025-03-29,True
RMA-0027625,SKU-01384,ST-00916,INTERMITTENT,2025-07-23,False
RMA-0027626,SKU-04988,ST-00159,OTHER,2023-03-06,True
RMA-0027627,SKU-01484,ST-01667,FIRMWARE,2025-05-31,False
RMA-0027628,SKU-03365,ST-01514,RF_FAULT,2024-01-01,False
RMA-0027629,SKU-04382,ST-00919,OTHER,2024-12-19,True
RMA-0027630,SKU-00981,ST-01766,MECH_DAMAGE,2025-02-24,False
RMA-0027631,SKU-02036,ST-00092,OVERHEAT,2023-08-17,True
RMA-0027632,SKU-02810,ST-00449,RF_FAULT,2023-09-27,True
RMA-0027633,SKU-04071,ST-00385,RF_FAULT,2024-05-29,True
RMA-0027634,SKU-04726,ST-01028,FIRMWARE,2023-02-05,False
RMA-0027635,SKU-00778,ST-00713,OTHER,2025-07-28,True
RMA-0027636,SKU-02607,ST-01857,RF_FAULT,2023-01-09,True
RMA-0027637,SKU-04739,ST-01728,DOA,2023-03-13,True
RMA-0027638,SKU-03069,ST-00107,OVERHEAT,2023-02-03,True
RMA-0027639,SKU-01430,ST-01417,MECH_DAMAGE,2023-03-21,True
RMA-0027640,SKU-00937,ST-00801,RF_FAULT,2025-02-20,True
RMA-0027641,SKU-03434,ST-01770,OVERHEAT,2024-02-11,True
RMA-0027642,SKU-04840,ST-00975,RF_FAULT,2023-12-13,True
RMA-0027643,SKU-02118,ST-01956,NO_POWER,2025-02-01,False
RMA-0027644,SKU-02895,ST-01467,OTHER,2025-05-19,False
RMA-0027645,SKU-03285,ST-00836,DOA,2025-08-28,True
RMA-0027646,SKU-00090,ST-00483,DOA,2024-04-15,True
RMA-0027647,SKU-00447,ST-01418,MECH_DAMAGE,2023-12-18,False
RMA-0027648,SKU-03232,ST-00560,MECH_DAMAGE,2023-01-20,True
RMA-0027649,SKU-00211,ST-00627,MECH_DAMAGE,2024-12-26,False
RMA-0027650,SKU-04703,ST-00312,OVERHEAT,2025-06-29,False
RMA-0027651,SKU-03733,ST-01654,FIRMWARE,2024-07-30,True
RMA-0027652,SKU-02901,ST-00140,MECH_DAMAGE,2024-10-29,True
RMA-0027653,SKU-04528,ST-01979,OTHER,2023-05-24,True
RMA-0027654,SKU-01493,ST-01661,MECH_DAMAGE,2025-09-15,True
RMA-0027655,SKU-03634,ST-00519,NO_POWER,2024-11-22,True
RMA-0027656,SKU-01981,ST-00978,RF_FAULT,2025-06-06,True
RMA-0027657,SKU-02060,ST-01076,FIRMWARE,2023-03-26,False
RMA-0027658,SKU-02969,ST-00740,MECH_DAMAGE,2023-02-13,True
RMA-0027659,SKU-02214,ST-01474,RF_FAULT,2023-02-08,True
RMA-0027660,SKU-00434,ST-01480,INTERMITTENT,2025-09-03,True
RMA-0027661,SKU-00945,ST-00266,INTERMITTENT,2024-09-23,True
RMA-0027662,SKU-04827,ST-00071,DOA,2023-11-29,True
RMA-0027663,SKU-01814,ST-01647,FIRMWARE,2024-01-13,False
RMA-0027664,SKU-01064,ST-00653,FIRMWARE,2025-02-12,True
RMA-0027665,SKU-01546,ST-01763,FIRMWARE,2024-11-01,True
RMA-0027666,SKU-03695,ST-00728,FIRMWARE,2023-01-04,True
RMA-0027667,SKU-01336,ST-01436,NO_POWER,2025-04-03,False
RMA-0027668,SKU-03056,ST-00518,RF_FAULT,2023-12-24,True
RMA-0027669,SKU-03020,ST-01851,FIRMWARE,2025-09-14,True
RMA-0027670,SKU-04462,ST-00460,INTERMITTENT,2025-08-04,True
RMA-0027671,SKU-00158,ST-01432,MECH_DAMAGE,2024-07-07,True
RMA-0027672,SKU-01320,ST-01896,DOA,2024-01-16,True
RMA-0027673,SKU-02808,ST-01260,RF_FAULT,2025-03-29,True
RMA-0027674,SKU-03651,ST-01622,FIRMWARE,2024-03-17,False
RMA-0027675,SKU-03697,ST-01168,OTHER,2025-07-02,True
RMA-0027676,SKU-04835,ST-01824,RF_FAULT,2023-04-29,True
RMA-0027677,SKU-04336,ST-01641,INTERMITTENT,2023-12-15,True
RMA-0027678,SKU-01048,ST-00295,OTHER,2024-06-12,True
RMA-0027679,SKU-04042,ST-00235,RF_FAULT,2023-09-19,True
RMA-0027680,SKU-02126,ST-00979,OTHER,2023-09-04,True
RMA-0027681,SKU-03205,ST-01604,OVERHEAT,2023-07-27,True
RMA-0027682,SKU-03988,ST-01530,DOA,2023-12-30,False
RMA-0027683,SKU-03364,ST-01948,MECH_DAMAGE,2024-07-29,True
RMA-0027684,SKU-04430,ST-01271,FIRMWARE,2024-06-01,True
RMA-0027685,SKU-02686,ST-01378,MECH_DAMAGE,2025-01-20,True
RMA-0027686,SKU-03090,ST-00351,RF_FAULT,2025-01-16,True
RMA-0027687,SKU-01975,ST-00461,RF_FAULT,2024-11-03,False
RMA-0027688,SKU-03889,ST-00573,INTERMITTENT,2024-12-15,True
RMA-0027689,SKU-02140,ST-01136,OTHER,2024-11-24,False
RMA-0027690,SKU-00302,ST-00840,OTHER,2023-07-12,True
RMA-0027691,SKU-03286,ST-00387,FIRMWARE,2024-12-03,False
RMA-0027692,SKU-04526,ST-00493,DOA,2024-06-23,True
RMA-0027693,SKU-04260,ST-00961,INTERMITTENT,2024-07-12,True
RMA-0027694,SKU-04671,ST-00697,NO_POWER,2023-10-26,True
RMA-0027695,SKU-01299,ST-00368,OVERHEAT,2023-10-04,True
RMA-0027696,SKU-03120,ST-01284,INTERMITTENT,2024-09-02,True
RMA-0027697,SKU-02063,ST-00690,RF_FAULT,2023-07-11,False
RMA-0027698,SKU-00713,ST-01282,OTHER,2024-06-11,True
RMA-0027699,SKU-03867,ST-00785,NO_POWER,2023-02-26,True
RMA-0027700,SKU-01808,ST-00342,RF_FAULT,2023-06-23,True
RMA-0027701,SKU-00050,ST-01673,OVERHEAT,2025-04-08,False
RMA-0027702,SKU-04045,ST-00712,RF_FAULT,2024-06-21,True
RMA-0027703,SKU-03215,ST-00098,FIRMWARE,2025-05-26,True
RMA-0027704,SKU-00416,ST-01625,DOA,2023-01-31,True
RMA-0027705,SKU-03766,ST-00483,OTHER,2024-08-05,True
RMA-0027706,SKU-03170,ST-00423,OTHER,2024-05-03,True
RMA-0027707,SKU-02600,ST-01212,OVERHEAT,2023-06-08,True
RMA-0027708,SKU-01405,ST-01907,INTERMITTENT,2025-10-30,True
RMA-0027709,SKU-01746,ST-01225,OTHER,2023-06-06,True
RMA-0027710,SKU-02425,ST-00543,OVERHEAT,2024-11-07,True
RMA-0027711,SKU-01186,ST-01522,MECH_DAMAGE,2023-01-06,False
RMA-0027712,SKU-03540,ST-01353,FIRMWARE,2024-02-16,True
RMA-0027713,SKU-01850,ST-00188,FIRMWARE,2024-10-03,True
RMA-0027714,SKU-03656,ST-00437,OTHER,2025-08-04,False
RMA-0027715,SKU-01549,ST-01441,RF_FAULT,2024-12-03,False
RMA-0027716,SKU-04726,ST-00514,MECH_DAMAGE,2025-03-18,True
RMA-0027717,SKU-00347,ST-01940,RF_FAULT,2023-09-11,True
RMA-0027718,SKU-03135,ST-01619,RF_FAULT,2025-02-25,True
RMA-0027719,SKU-00756,ST-00287,OTHER,2023-11-11,True
RMA-0027720,SKU-00345,ST-01685,FIRMWARE,2024-04-06,False
RMA-0027721,SKU-01126,ST-01024,FIRMWARE,2023-03-24,True
RMA-0027722,SKU-01613,ST-01044,FIRMWARE,2023-02-08,True
RMA-0027723,SKU-03618,ST-00927,OVERHEAT,2023-10-02,False
RMA-0027724,SKU-01403,ST-00246,NO_POWER,2025-05-28,True
RMA-0027725,SKU-02880,ST-00985,NO_POWER,2025-08-22,False
RMA-0027726,SKU-00911,ST-01535,MECH_DAMAGE,2023-06-25,True
RMA-0027727,SKU-00304,ST-00253,RF_FAULT,2024-02-01,True
RMA-0027728,SKU-02538,ST-01591,FIRMWARE,2023-06-17,True
RMA-0027729,SKU-01786,ST-00698,OTHER,2023-03-29,True
RMA-0027730,SKU-02319,ST-00216,INTERMITTENT,2023-07-06,True
RMA-0027731,SKU-00664,ST-01713,FIRMWARE,2023-07-16,False
RMA-0027732,SKU-03768,ST-00525,RF_FAULT,2025-09-23,True
RMA-0027733,SKU-03128,ST-00608,NO_POWER,2025-06-14,True
RMA-0027734,SKU-01586,ST-00853,RF_FAULT,2024-11-18,False
RMA-0027735,SKU-03926,ST-00240,NO_POWER,2023-04-11,True
RMA-0027736,SKU-02734,ST-00860,OTHER,2024-09-26,False
RMA-0027737,SKU-01324,ST-00084,RF_FAULT,2024-04-24,True
RMA-0027738,SKU-02839,ST-01108,OVERHEAT,2025-05-21,True
RMA-0027739,SKU-03312,ST-01529,FIRMWARE,2024-03-25,True
RMA-0027740,SKU-03693,ST-00206,OVERHEAT,2024-10-17,True
RMA-0027741,SKU-04292,ST-01377,OVERHEAT,2025-07-31,True
RMA-0027742,SKU-04117,ST-01532,OTHER,2023-10-24,False
RMA-0027743,SKU-00616,ST-00030,MECH_DAMAGE,2025-06-24,True
RMA-0027744,SKU-03050,ST-00806,DOA,2023-06-09,True
RMA-0027745,SKU-02703,ST-01736,DOA,2024-04-26,True
RMA-0027746,SKU-02014,ST-01159,RF_FAULT,2023-02-25,True
RMA-0027747,SKU-00188,ST-00495,OVERHEAT,2023-05-25,True
RMA-0027748,SKU-02335,ST-00966,RF_FAULT,2023-07-01,False
RMA-0027749,SKU-02266,ST-01171,FIRMWARE,2024-01-30,False
RMA-0027750,SKU-00986,ST-01987,INTERMITTENT,2023-04-30,False
RMA-0027751,SKU-02234,ST-01871,NO_POWER,2025-04-29,True
RMA-0027752,SKU-02237,ST-00178,MECH_DAMAGE,2023-07-09,True
RMA-0027753,SKU-03479,ST-00209,MECH_DAMAGE,2023-08-18,True
RMA-0027754,SKU-00157,ST-01310,MECH_DAMAGE,2023-12-04,True
RMA-0027755,SKU-03991,ST-00756,OTHER,2023-05-14,True
RMA-0027756,SKU-04561,ST-00293,DOA,2025-03-19,True
RMA-0027757,SKU-01952,ST-00154,OVERHEAT,2024-08-08,True
RMA-0027758,SKU-04714,ST-01533,OVERHEAT,2023-09-17,True
RMA-0027759,SKU-00986,ST-00182,NO_POWER,2024-02-08,False
RMA-0027760,SKU-04860,ST-01119,OTHER,2023-11-03,True
RMA-0027761,SKU-04655,ST-01678,DOA,2024-08-02,True
RMA-0027762,SKU-00734,ST-00663,FIRMWARE,2025-10-20,False
RMA-0027763,SKU-04127,ST-00558,INTERMITTENT,2025-01-25,True
RMA-0027764,SKU-03571,ST-00250,RF_FAULT,2023-01-20,False
RMA-0027765,SKU-03211,ST-00890,NO_POWER,2024-04-21,True
RMA-0027766,SKU-02560,ST-00962,OVERHEAT,2023-12-30,True
RMA-0027767,SKU-03316,ST-00891,MECH_DAMAGE,2023-01-17,False
RMA-0027768,SKU-01543,ST-00437,OVERHEAT,2023-01-17,False
RMA-0027769,SKU-04502,ST-01467,NO_POWER,2025-07-17,True
RMA-0027770,SKU-03887,ST-00975,RF_FAULT,2025-06-01,True
RMA-0027771,SKU-00549,ST-01452,OTHER,2025-05-11,True
RMA-0027772,SKU-03435,ST-00583,NO_POWER,2024-09-11,True
RMA-0027773,SKU-02356,ST-00786,MECH_DAMAGE,2024-02-17,True
RMA-0027774,SKU-04563,ST-01083,FIRMWARE,2025-02-16,False
RMA-0027775,SKU-00470,ST-01531,INTERMITTENT,2025-03-02,False
RMA-0027776,SKU-02065,ST-01799,INTERMITTENT,2023-04-08,True
RMA-0027777,SKU-01856,ST-01204,OTHER,2024-03-10,False
RMA-0027778,SKU-00996,ST-00993,DOA,2024-10-23,True
RMA-0027779,SKU-01433,ST-00441,OTHER,2023-12-31,False
RMA-0027780,SKU-02347,ST-00285,RF_FAULT,2024-12-24,True
RMA-0027781,SKU-01791,ST-01298,RF_FAULT,2024-04-23,True
RMA-0027782,SKU-04308,ST-00004,INTERMITTENT,2024-11-06,True
RMA-0027783,SKU-00755,ST-01747,RF_FAULT,2025-08-01,True
RMA-0027784,SKU-00299,ST-01568,DOA,2025-03-12,False
RMA-0027785,SKU-00009,ST-00429,FIRMWARE,2024-05-17,True
RMA-0027786,SKU-02543,ST-00176,MECH_DAMAGE,2024-11-15,False
RMA-0027787,SKU-02338,ST-01631,RF_FAULT,2024-07-19,True
RMA-0027788,SKU-04269,ST-00764,MECH_DAMAGE,2024-12-08,True
RMA-0027789,SKU-01324,ST-00830,RF_FAULT,2025-08-15,False
RMA-0027790,SKU-01816,ST-01923,MECH_DAMAGE,2025-08-23,True
RMA-0027791,SKU-04251,ST-01670,RF_FAULT,2025-08-28,True
RMA-0027792,SKU-01333,ST-01368,OTHER,2025-04-09,True
RMA-0027793,SKU-03621,ST-01510,OTHER,2023-11-08,True
RMA-0027794,SKU-00801,ST-01840,FIRMWARE,2023-08-02,True
RMA-0027795,SKU-02474,ST-00809,FIRMWARE,2024-06-22,True
RMA-0027796,SKU-02129,ST-00141,RF_FAULT,2025-01-26,True
RMA-0027797,SKU-02791,ST-00244,NO_POWER,2024-11-22,True
RMA-0027798,SKU-01612,ST-01303,MECH_DAMAGE,2025-04-25,True
RMA-0027799,SKU-00827,ST-01645,MECH_DAMAGE,2023-11-09,True
RMA-0027800,SKU-01206,ST-00470,RF_FAULT,2025-03-06,True
RMA-0027801,SKU-02455,ST-01875,FIRMWARE,2025-05-29,True
RMA-0027802,SKU-01338,ST-01085,RF_FAULT,2024-02-17,True
RMA-0027803,SKU-02748,ST-00203,NO_POWER,2024-10-26,False
RMA-0027804,SKU-04448,ST-00472,RF_FAULT,2025-10-06,True
RMA-0027805,SKU-00256,ST-00337,NO_POWER,2024-04-06,True
RMA-0027806,SKU-01838,ST-00197,DOA,2024-06-18,False
RMA-0027807,SKU-01126,ST-00219,FIRMWARE,2023-09-08,True
RMA-0027808,SKU-03565,ST-01741,FIRMWARE,2024-12-18,False
RMA-0027809,SKU-00931,ST-00124,INTERMITTENT,2024-11-26,True
RMA-0027810,SKU-02094,ST-01435,RF_FAULT,2025-09-26,False
RMA-0027811,SKU-04875,ST-01653,NO_POWER,2025-09-04,False
RMA-0027812,SKU-00548,ST-01568,DOA,2025-08-16,True
RMA-0027813,SKU-03194,ST-00134,OTHER,2025-09-12,True
RMA-0027814,SKU-00457,ST-00270,DOA,2024-08-25,True
RMA-0027815,SKU-00863,ST-01049,DOA,2025-07-23,True
RMA-0027816,SKU-03734,ST-00717,RF_FAULT,2023-05-31,True
RMA-0027817,SKU-00869,ST-00694,OTHER,2023-12-13,True
RMA-0027818,SKU-04191,ST-01013,RF_FAULT,2024-02-29,True
RMA-0027819,SKU-02684,ST-00894,FIRMWARE,2024-02-23,False
RMA-0027820,SKU-04440,ST-01640,RF_FAULT,2025-06-15,True
RMA-0027821,SKU-04577,ST-01765,INTERMITTENT,2023-03-04,True
RMA-0027822,SKU-03483,ST-01983,OTHER,2023-04-29,True
RMA-0027823,SKU-02821,ST-00021,OTHER,2024-03-23,True
RMA-0027824,SKU-01545,ST-00588,OTHER,2023-06-28,True
RMA-0027825,SKU-00128,ST-01451,NO_POWER,2025-01-08,False
RMA-0027826,SKU-02109,ST-00794,RF_FAULT,2024-03-11,False
RMA-0027827,SKU-02141,ST-00142,RF_FAULT,2025-09-23,True
RMA-0027828,SKU-02569,ST-00907,NO_POWER,2024-02-07,True
RMA-0027829,SKU-01260,ST-00644,RF_FAULT,2023-10-06,True
RMA-0027830,SKU-00404,ST-00111,OVERHEAT,2025-07-20,True
RMA-0027831,SKU-04051,ST-00740,DOA,2024-10-22,True
RMA-0027832,SKU-01942,ST-00425,RF_FAULT,2025-10-22,True
RMA-0027833,SKU-03325,ST-00847,NO_POWER,2023-07-14,False
RMA-0027834,SKU-02537,ST-01950,RF_FAULT,2024-05-14,False
RMA-0027835,SKU-02636,ST-00943,RF_FAULT,2024-02-26,False
RMA-0027836,SKU-03383,ST-00240,MECH_DAMAGE,2025-04-21,True
RMA-0027837,SKU-04831,ST-00448,MECH_DAMAGE,2023-01-25,False
RMA-0027838,SKU-03936,ST-00241,RF_FAULT,2023-08-29,True
RMA-0027839,SKU-03068,ST-01383,OTHER,2025-08-15,True
RMA-0027840,SKU-00936,ST-01846,RF_FAULT,2024-04-09,True
RMA-0027841,SKU-04074,ST-01252,FIRMWARE,2024-06-24,True
RMA-0027842,SKU-02037,ST-01001,INTERMITTENT,2024-07-23,True
RMA-0027843,SKU-00684,ST-00232,NO_POWER,2025-09-30,True
RMA-0027844,SKU-04192,ST-00438,INTERMITTENT,2025-03-10,True
RMA-0027845,SKU-02865,ST-01303,NO_POWER,2025-09-05,True
RMA-0027846,SKU-01633,ST-01064,INTERMITTENT,2024-11-08,False
RMA-0027847,SKU-04915,ST-01353,INTERMITTENT,2024-02-15,True
RMA-0027848,SKU-04002,ST-00006,DOA,2024-01-13,True
RMA-0027849,SKU-02995,ST-00881,INTERMITTENT,2024-06-27,True
RMA-0027850,SKU-03641,ST-00219,OVERHEAT,2023-12-23,True
RMA-0027851,SKU-03304,ST-00009,FIRMWARE,2024-11-27,True
RMA-0027852,SKU-04056,ST-01559,NO_POWER,2024-11-01,True
RMA-0027853,SKU-00877,ST-00600,OTHER,2025-10-14,True
RMA-0027854,SKU-04366,ST-01555,INTERMITTENT,2024-03-06,False
RMA-0027855,SKU-01375,ST-01710,FIRMWARE,2024-05-03,True
RMA-0027856,SKU-03335,ST-01528,NO_POWER,2024-02-20,False
RMA-0027857,SKU-02774,ST-00034,DOA,2023-10-06,True
RMA-0027858,SKU-01328,ST-00406,INTERMITTENT,2024-01-21,False
RMA-0027859,SKU-00107,ST-01233,DOA,2024-10-01,True
RMA-0027860,SKU-02174,ST-01866,NO_POWER,2025-06-15,True
RMA-0027861,SKU-00148,ST-01882,RF_FAULT,2025-08-26,True
RMA-0027862,SKU-04573,ST-01124,OTHER,2023-02-17,True
RMA-0027863,SKU-03449,ST-00609,DOA,2024-07-11,True
RMA-0027864,SKU-01576,ST-01827,DOA,2025-02-02,False
RMA-0027865,SKU-00987,ST-00896,DOA,2025-04-27,True
RMA-0027866,SKU-02750,ST-01660,RF_FAULT,2025-08-14,False
RMA-0027867,SKU-04754,ST-01148,RF_FAULT,2023-08-02,False
RMA-0027868,SKU-01131,ST-01117,OVERHEAT,2023-11-27,False
RMA-0027869,SKU-03877,ST-00028,FIRMWARE,2024-08-19,True
RMA-0027870,SKU-03510,ST-00659,NO_POWER,2023-02-10,True
RMA-0027871,SKU-00739,ST-01378,MECH_DAMAGE,2025-07-13,False
RMA-0027872,SKU-00427,ST-00748,RF_FAULT,2024-08-10,True
RMA-0027873,SKU-03764,ST-00183,MECH_DAMAGE,2025-10-13,False
RMA-0027874,SKU-00144,ST-01609,OTHER,2024-11-28,False
RMA-0027875,SKU-02341,ST-01206,RF_FAULT,2025-03-06,False
RMA-0027876,SKU-00512,ST-01282,OTHER,2025-01-09,True
RMA-0027877,SKU-00720,ST-01455,FIRMWARE,2024-12-20,True
RMA-0027878,SKU-02416,ST-01321,RF_FAULT,2024-04-06,True
RMA-0027879,SKU-01794,ST-00293,FIRMWARE,2024-07-23,True
RMA-0027880,SKU-04674,ST-00668,NO_POWER,2025-05-05,False
RMA-0027881,SKU-02809,ST-00125,INTERMITTENT,2024-12-13,True
RMA-0027882,SKU-04546,ST-00273,RF_FAULT,2025-07-06,True
RMA-0027883,SKU-00728,ST-00106,RF_FAULT,2024-04-12,True
RMA-0027884,SKU-04304,ST-00412,OVERHEAT,2023-10-16,True
RMA-0027885,SKU-00893,ST-01291,RF_FAULT,2023-05-22,True
RMA-0027886,SKU-01151,ST-01919,INTERMITTENT,2025-10-16,True
RMA-0027887,SKU-00967,ST-01990,FIRMWARE,2024-06-30,False
RMA-0027888,SKU-01636,ST-01365,NO_POWER,2025-02-27,True
RMA-0027889,SKU-01091,ST-00156,RF_FAULT,2025-01-31,True
RMA-0027890,SKU-01556,ST-00569,MECH_DAMAGE,2024-06-23,False
RMA-0027891,SKU-02184,ST-00754,OTHER,2024-08-08,True
RMA-0027892,SKU-03927,ST-01865,MECH_DAMAGE,2023-05-20,True
RMA-0027893,SKU-04205,ST-00565,INTERMITTENT,2025-06-01,True
RMA-0027894,SKU-02983,ST-00693,NO_POWER,2024-12-01,False
RMA-0027895,SKU-03593,ST-01393,DOA,2024-07-23,True
RMA-0027896,SKU-00820,ST-00535,MECH_DAMAGE,2025-10-29,True
RMA-0027897,SKU-00475,ST-01684,FIRMWARE,2023-12-17,True
RMA-0027898,SKU-04320,ST-01221,MECH_DAMAGE,2023-12-11,True
RMA-0027899,SKU-00914,ST-01175,OTHER,2024-02-20,True
RMA-0027900,SKU-03061,ST-01370,DOA,2024-12-07,True
RMA-0027901,SKU-00497,ST-01124,FIRMWARE,2024-04-15,False
RMA-0027902,SKU-04112,ST-00970,DOA,2024-04-01,True
RMA-0027903,SKU-01178,ST-01796,NO_POWER,2024-05-17,True
RMA-0027904,SKU-01859,ST-01160,FIRMWARE,2024-05-15,True
RMA-0027905,SKU-04639,ST-00128,FIRMWARE,2024-01-08,True
RMA-0027906,SKU-00729,ST-00272,NO_POWER,2024-05-16,True
RMA-0027907,SKU-00652,ST-01957,OTHER,2025-06-01,False
RMA-0027908,SKU-01563,ST-00353,INTERMITTENT,2023-03-05,False
RMA-0027909,SKU-04529,ST-01865,OTHER,2023-01-09,False
RMA-0027910,SKU-03481,ST-01371,INTERMITTENT,2024-10-28,True
RMA-0027911,SKU-01270,ST-00821,RF_FAULT,2025-01-22,True
RMA-0027912,SKU-03138,ST-01165,RF_FAULT,2023-06-20,True
RMA-0027913,SKU-01294,ST-01312,RF_FAULT,2024-05-14,True
RMA-0027914,SKU-01573,ST-01290,RF_FAULT,2025-09-07,True
RMA-0027915,SKU-02426,ST-01714,MECH_DAMAGE,2023-03-06,True
RMA-0027916,SKU-03771,ST-01847,MECH_DAMAGE,2023-09-15,True
RMA-0027917,SKU-02110,ST-00772,DOA,2025-03-10,True
RMA-0027918,SKU-03015,ST-00287,OTHER,2024-07-14,True
RMA-0027919,SKU-04335,ST-01019,OTHER,2025-10-11,True
RMA-0027920,SKU-03494,ST-01784,OTHER,2024-03-13,True
RMA-0027921,SKU-02206,ST-00111,RF_FAULT,2024-05-20,True
RMA-0027922,SKU-00285,ST-00978,RF_FAULT,2023-05-15,True
RMA-0027923,SKU-02810,ST-00782,FIRMWARE,2024-09-26,True
RMA-0027924,SKU-03736,ST-00394,NO_POWER,2023-07-05,True
RMA-0027925,SKU-04552,ST-00773,FIRMWARE,2024-12-07,True
RMA-0027926,SKU-00777,ST-01107,NO_POWER,2024-01-29,True
RMA-0027927,SKU-02886,ST-00734,FIRMWARE,2025-07-06,True
RMA-0027928,SKU-00701,ST-00746,RF_FAULT,2025-09-28,True
RMA-0027929,SKU-00093,ST-00050,OTHER,2025-10-18,True
RMA-0027930,SKU-04899,ST-00223,INTERMITTENT,2024-01-24,True
RMA-0027931,SKU-03171,ST-00975,OTHER,2023-04-02,True
RMA-0027932,SKU-03430,ST-01632,OVERHEAT,2024-10-15,False
RMA-0027933,SKU-04495,ST-01783,INTERMITTENT,2024-09-10,True
RMA-0027934,SKU-03166,ST-01126,OTHER,2025-01-25,True
RMA-0027935,SKU-02326,ST-00363,MECH_DAMAGE,2023-12-03,False
RMA-0027936,SKU-04983,ST-00707,OVERHEAT,2023-09-23,True
RMA-0027937,SKU-00395,ST-01629,OTHER,2024-07-24,True
RMA-0027938,SKU-00417,ST-01059,OTHER,2023-08-11,False
RMA-0027939,SKU-03005,ST-01846,FIRMWARE,2023-07-18,True
RMA-0027940,SKU-03913,ST-00496,OVERHEAT,2023-07-03,True
RMA-0027941,SKU-02433,ST-01212,NO_POWER,2025-08-16,True
RMA-0027942,SKU-02381,ST-01638,OVERHEAT,2023-07-29,True
RMA-0027943,SKU-03364,ST-00223,INTERMITTENT,2023-06-05,True
RMA-0027944,SKU-00552,ST-01169,FIRMWARE,2023-02-23,True
RMA-0027945,SKU-00485,ST-00865,OTHER,2025-06-20,False
RMA-0027946,SKU-01361,ST-01017,NO_POWER,2024-03-11,False
RMA-0027947,SKU-01233,ST-00645,RF_FAULT,2023-11-03,True
RMA-0027948,SKU-03407,ST-01209,INTERMITTENT,2023-09-09,False
RMA-0027949,SKU-02509,ST-00873,FIRMWARE,2024-06-11,False
RMA-0027950,SKU-01812,ST-01611,DOA,2023-07-19,True
RMA-0027951,SKU-03126,ST-00099,INTERMITTENT,2023-12-21,True
RMA-0027952,SKU-04755,ST-01156,OTHER,2025-07-04,True
RMA-0027953,SKU-03991,ST-01741,RF_FAULT,2025-04-19,False
RMA-0027954,SKU-00251,ST-00354,OTHER,2024-10-06,True
RMA-0027955,SKU-01618,ST-00355,OTHER,2024-08-15,True
RMA-0027956,SKU-00326,ST-01385,RF_FAULT,2025-03-16,True
RMA-0027957,SKU-02585,ST-00302,MECH_DAMAGE,2024-06-30,True
RMA-0027958,SKU-02416,ST-00645,INTERMITTENT,2023-04-01,True
RMA-0027959,SKU-04084,ST-00172,DOA,2024-12-30,True
RMA-0027960,SKU-02602,ST-01209,RF_FAULT,2025-06-02,True
RMA-0027961,SKU-01991,ST-00566,OVERHEAT,2025-04-08,True
RMA-0027962,SKU-01357,ST-00371,DOA,2023-03-03,False
RMA-0027963,SKU-01516,ST-01344,DOA,2024-10-30,False
RMA-0027964,SKU-00415,ST-01735,DOA,2025-02-15,True
RMA-0027965,SKU-03874,ST-00388,FIRMWARE,2025-07-08,True
RMA-0027966,SKU-04518,ST-01430,FIRMWARE,2023-04-29,False
RMA-0027967,SKU-01317,ST-00019,RF_FAULT,2025-10-09,True
RMA-0027968,SKU-02512,ST-01860,OTHER,2024-12-23,False
RMA-0027969,SKU-00040,ST-00380,OVERHEAT,2025-03-13,True
RMA-0027970,SKU-03595,ST-00553,FIRMWARE,2024-09-08,True
RMA-0027971,SKU-00177,ST-00382,OTHER,2023-07-14,False
RMA-0027972,SKU-04859,ST-00386,OVERHEAT,2025-06-26,True
RMA-0027973,SKU-02459,ST-01592,DOA,2025-09-13,False
RMA-0027974,SKU-01263,ST-01784,DOA,2025-01-28,False
RMA-0027975,SKU-04196,ST-01805,OTHER,2025-02-15,True
